conceptRename?,oldName,newName,coRename,commitdate,commit,type,file,line
FALSE,doSplash,splash,0,2005-05-17 21:05:20+00:00,61ce9e68a6c29d89fd385b5c8abed238e2fd8183,Parameter,src_new/org/argouml/cognitive/ui/ToDoPane.java,133
FALSE,doSplash,splash,0,2005-05-17 21:05:20+00:00,61ce9e68a6c29d89fd385b5c8abed238e2fd8183,Parameter,src_new/org/argouml/ui/NavigatorPane.java,121
FALSE,doSplash,splash,0,2005-05-17 21:05:20+00:00,61ce9e68a6c29d89fd385b5c8abed238e2fd8183,Parameter,src_new/org/argouml/ui/ProjectBrowser.java,184
FALSE,doSplash,splash,0,2005-05-17 21:05:20+00:00,61ce9e68a6c29d89fd385b5c8abed238e2fd8183,Parameter,src_new/org/argouml/ui/ProjectBrowser.java,243
TRUE,getDefaultNotation,getConfigueredNotation,-1,2005-05-16 09:10:44+00:00,a9fcd5a88e6a3261e5fabd07fd785d482a20182c,Method,src_new/org/argouml/application/api/Notation.java,174
TRUE,ActionAddObject,ActionAddClassifierRole,1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Class,src_new/org/argouml/uml/diagram/sequence/ui/ActionAddObject.java,34
TRUE,FigCreateActionLink,FigCreateActionMessage,0,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Class,src_new/org/argouml/uml/diagram/sequence/ui/FigCreateActionLink.java,27
TRUE,FigDestroyActionLink,FigDestroyActionMessage,0,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Class,src_new/org/argouml/uml/diagram/sequence/ui/FigDestroyActionLink.java,27
TRUE,ModeCreateLink,ModeCreateMessage,0,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Class,src_new/org/argouml/uml/diagram/sequence/ui/ModeCreateLink.java,42
TRUE,FigObject,FigClassifierRole,1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Class,src_new/org/argouml/uml/diagram/sequence/ui/FigObject.java,56
TRUE,getFigLinks,getFigMessages,0,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Method,src_new/org/argouml/uml/diagram/sequence/ui/SequenceDiagramLayout.java,249
TRUE,fig,o,-1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Variable,src_new/org/argouml/uml/diagram/sequence/ui/SequenceDiagramLayout.java,242
TRUE,currentFig,thisFig,-1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Variable,src_new/org/argouml/uml/diagram/ui/FigAssociationClass.java,111
TRUE,getFigLink,getFigMessage,0,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Method,src_new/org/argouml/uml/diagram/sequence/ui/FigObject.java,769
TRUE,position,y,-1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Variable,src_new/org/argouml/uml/diagram/sequence/ui/FigObject.java,653
TRUE,foundNode,fmp,-1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Variable,src_new/org/argouml/uml/diagram/sequence/ui/FigObject.java,647
TRUE,startActivation,startFull,-1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Variable,src_new/org/argouml/uml/diagram/sequence/ui/FigObject.java,389
TRUE,activation,birthFig,-1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Variable,src_new/org/argouml/uml/diagram/sequence/ui/FigObject.java,424
TRUE,linkNode,nextNode,-1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Variable,src_new/org/argouml/uml/diagram/sequence/ui/FigObject.java,695
TRUE,figLinkPort,figMessagePort,0,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Variable,src_new/org/argouml/uml/diagram/sequence/ui/FigObject.java,1039
TRUE,figActivations,activationFigs,-1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Attribute,src_new/org/argouml/uml/diagram/sequence/ui/FigObject.java,126
TRUE,getSrcFigObject,getSrcFigClassifierRole,1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Method,src_new/org/argouml/uml/diagram/sequence/ui/FigLink.java,182
TRUE,getDestFigObject,getDestFigClassifierRole,1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Method,src_new/org/argouml/uml/diagram/sequence/ui/FigLink.java,189
TRUE,FigLink,FigMessage,0,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Class,src_new/org/argouml/uml/diagram/sequence/ui/FigLink.java,37
TRUE,FigLinkPort,FigMessagePort,0,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Class,src_new/org/argouml/uml/diagram/sequence/ui/FigLinkPort.java,34
TRUE,Node,MessageNode,-1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Class,src_new/org/argouml/uml/diagram/sequence/Node.java,29
TRUE,ActivationNode,MessageNode,-1,2005-05-15 09:56:46+00:00,d5df46980624ee5034b133e1227f3f00589fdd1e,Class,src_new/org/argouml/uml/diagram/sequence/ActivationNode.java,27
TRUE,showStereotype,stereotypeVisible,-1,2005-05-14 07:42:42+00:00,557b1a251236fb5c8759d3b430203a1498c2513a,Attribute,src_new/org/argouml/uml/diagram/static_structure/ui/FigPackage.java,81
TRUE,operVec,operFig,-1,2005-05-12 20:17:57+00:00,d7745f63098e574d16ee7bb1c1361df4cdf88b47,Attribute,src_new/org/argouml/uml/diagram/static_structure/ui/FigInterface.java,87
TRUE,pb,tm,-1,2005-05-10 20:17:36+00:00,387d06e1fefb5431242a387005aa6940bf653dd2,Variable,tests/org/argouml/ui/GUITestProjectBrowser.java,129
TRUE,targetsList,targetsCollection,-1,2005-05-08 07:09:04+00:00,5c4d95b9e216d79d184a818878789c9011cb2ea0,Parameter,src_new/org/argouml/ui/targetmanager/TargetManager.java,430
TRUE,targetsList,o,-1,2005-05-08 07:09:04+00:00,5c4d95b9e216d79d184a818878789c9011cb2ea0,Parameter,src_new/org/argouml/ui/targetmanager/TargetManager.java,430
FALSE,parser,theParser,0,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Parameter,src_new/org/argouml/gef/BaseHandler.java,50
FALSE,_elementContents,elementContents,1,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Attribute,src_new/org/argouml/gef/BaseHandler.java,45
FALSE,edge,theEdge,0,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Parameter,src_new/org/argouml/gef/FigEdgeHandler.java,52
FALSE,_edge,edge,1,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Attribute,src_new/org/argouml/gef/FigEdgeHandler.java,44
FALSE,group,theGroup,0,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Parameter,src_new/org/argouml/gef/FigGroupHandler.java,52
FALSE,line,theLine,0,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Parameter,src_new/org/argouml/gef/FigLineHandler.java,45
FALSE,poly,thePoly,0,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Parameter,src_new/org/argouml/gef/FigPolyHandler.java,45
FALSE,text,theText,0,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Parameter,src_new/org/argouml/gef/FigTextHandler.java,40
FALSE,parser,theParser,0,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Parameter,src_new/org/argouml/gef/InitialHandler.java,43
FALSE,diagram,theDiagram,0,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Parameter,src_new/org/argouml/gef/PGMLStackParser.java,177
FALSE,container,theContainer,0,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Parameter,src_new/org/argouml/gef/PrivateHandler.java,44
FALSE,stack,theStack,0,2005-05-07 07:52:59+00:00,f91d723eb82343ada1b4138f017b138fe161f951,Parameter,src_new/org/argouml/gef/UnknownHandler.java,50
TRUE,NavigatorMouseListener,ExplorerMouseListener,0,2005-05-05 15:08:09+00:00,b8adb0eea522a914f969a10e13140d8c03e18259,Class,src_new/org/argouml/ui/explorer/ExplorerTree.java,115
TRUE,NavigationTreeSelectionListener,ExplorerTreeSelectionListener,0,2005-05-05 15:08:09+00:00,b8adb0eea522a914f969a10e13140d8c03e18259,Class,src_new/org/argouml/ui/explorer/ExplorerTree.java,346
FALSE,args,iArgs,-1,2005-05-05 07:36:54+00:00,e9d0a53d5ba359e4b97cfaf19daabf16a19b0d3d,Parameter,src_new/org/argouml/application/Main.java,128
TRUE,translateClassName,translateType,-1,2005-05-04 12:21:16+00:00,4131c2966da11c7ce46925b1ff29ec35243c4c75,Method,src_new/org/argouml/gef/PGMLStackParser.java,214
TRUE,inputName,oldName,-1,2005-05-04 10:52:02+00:00,70e43c81ee05ec3ceb9385f293879890ff3fdb96,Parameter,src_new/org/argouml/gef/PGMLStackParser.java,223
TRUE,v,figs,-1,2005-05-02 14:51:53+00:00,c702bb06dc683a1d05bf058d2a658da7a79f8825,Variable,src_new/org/argouml/uml/diagram/static_structure/ui/FigInterface.java,611
TRUE,TabSpawnable,AbstractArgoJPanel,-1,2005-04-24 20:06:35+00:00,6cb7450b3191d37a746cb24528f635fd4c010787,Class,src_new/org/argouml/ui/TabSpawnable.java,41
FALSE,rootModel,theRootModel,0,2005-04-14 18:29:49+00:00,c298f412d3998931f1506bbf036029f2d03ba6f6,Parameter,src_new/org/argouml/model/uml/ModelManagementFactoryImpl.java,89
FALSE,cause,theCause,0,2005-04-14 18:29:49+00:00,c298f412d3998931f1506bbf036029f2d03ba6f6,Parameter,src_new/org/argouml/uml/ProfileException.java,51
FALSE,cause,theCause,0,2005-04-14 18:29:49+00:00,c298f412d3998931f1506bbf036029f2d03ba6f6,Parameter,src_new/org/argouml/uml/ProfileException.java,60
TRUE,getNamespaceComboBox,getNamespaceSelector,0,2005-04-12 23:34:20+00:00,4c3fae4a2d22650578702c9c3321dea441801910,Method,src_new/org/argouml/uml/ui/foundation/core/PropPanelModelElement.java,257
TRUE,getStereotypeBox,getStereotypeSelector,0,2005-04-12 23:34:20+00:00,4c3fae4a2d22650578702c9c3321dea441801910,Method,src_new/org/argouml/uml/ui/foundation/core/PropPanelModelElement.java,281
TRUE,namespaceComboBox,namespaceSelector,0,2005-04-12 23:34:20+00:00,4c3fae4a2d22650578702c9c3321dea441801910,Attribute,src_new/org/argouml/uml/ui/foundation/core/PropPanelModelElement.java,65
TRUE,stereotypeBox,stereotypeSelector,0,2005-04-12 23:34:20+00:00,4c3fae4a2d22650578702c9c3321dea441801910,Attribute,src_new/org/argouml/uml/ui/foundation/core/PropPanelModelElement.java,69
TRUE,sPackagePath,sPackageName,-1,2005-03-19 10:27:48+00:00,4be2006379dbee6a07882dc03ab0284fffe89954,Variable,modules/php/src/org/argouml/language/php/generator/NameGenerator.java,106
FALSE,w,theW,0,2005-03-17 19:20:15+00:00,7b81c872fca8a0d0d930370a51b2bd4308b7878b,Parameter,src_new/org/argouml/uml/diagram/state/ui/FigStubState.java,166
FALSE,x,theX,0,2005-03-17 19:20:15+00:00,7b81c872fca8a0d0d930370a51b2bd4308b7878b,Parameter,src_new/org/argouml/uml/diagram/state/ui/FigStubState.java,166
FALSE,y,theY,0,2005-03-17 19:20:15+00:00,7b81c872fca8a0d0d930370a51b2bd4308b7878b,Parameter,src_new/org/argouml/uml/diagram/state/ui/FigStubState.java,166
TRUE,association,newOwner,-1,2005-03-10 19:08:59+00:00,a5cd22ee784376347069773d93e138bb5e01e123,Parameter,src_new/org/argouml/uml/diagram/ui/FigAssociation.java,191
TRUE,associationEnd,association,-1,2005-03-10 19:08:59+00:00,a5cd22ee784376347069773d93e138bb5e01e123,Variable,src_new/org/argouml/uml/diagram/ui/FigAssociation.java,325
TRUE,ChildGenDMElements,EmptyChildGenerator,-1,2005-03-10 09:33:24+00:00,8a16ff49ed6d23ee38bc7c0d2285fd315169c75c,Class,src_new/org/argouml/cognitive/Designer.java,943
TRUE,removeAllFigs,removeFigs,-1,2005-03-09 21:29:02+00:00,79bcfd8f1651ff126c7eb7657d4a3571556d5e6a,Method,src_new/org/argouml/kernel/Project.java,1034
FALSE,saveAction,theSaveAction,-1,2005-03-05 14:57:31+00:00,8cf6e146730d385e3c11e45bf944d01dd5643535,Parameter,src_new/org/argouml/model/uml/NSUMLModelEventPump.java,265
FALSE,generateStructuralFeatureChangability,generateStructuralFeatureChangeability,-1,2005-03-05 08:38:15+00:00,45963449982d812e12bb0743facc497c24dfe428,Method,modules/cpp/src/org/argouml/language/cpp/generator/GeneratorCpp.java,2639
FALSE,mMethod,method,0,2005-03-01 19:44:15+00:00,a5195f10aa5e75858b489d9491bdcbdeb4d1f1b0,Variable,src_new/org/argouml/uml/reveng/java/Modeller.java,1187
FALSE,mFeature,feature,0,2005-03-01 19:44:15+00:00,a5195f10aa5e75858b489d9491bdcbdeb4d1f1b0,Variable,src_new/org/argouml/uml/reveng/java/ParseState.java,306
FALSE,mStereotype,stereotype,-1,2005-02-28 23:05:47+00:00,4aaed971157ea65111a58988226eda4cc00901cf,Variable,src_new/org/argouml/uml/reveng/java/Modeller.java,1278
FALSE,mStereotype,stereotype,-1,2005-02-28 22:31:41+00:00,7fff5b6b83619dc489af2b7b2dfae0803181256c,Variable,src_new/org/argouml/uml/reveng/java/Modeller.java,1311
TRUE,action,saveAction,-1,2005-02-26 00:58:02+00:00,f2aee5584fae53a48d876f222f5981e3139ede66,Parameter,src_new/org/argouml/model/uml/UmlModelListener.java,102
TRUE,namespace,collaboration,-1,2005-02-23 20:00:32+00:00,9f74de60339d0a1fa1e5d86881e81417f5481ebf,Parameter,src_new/org/argouml/uml/diagram/collaboration/ui/UMLCollaborationDiagram.java,103
TRUE,ignore,e,-1,2005-02-22 23:23:07+00:00,b66d771b9c0a36f34661896ac05123bf690553dd,Variable,src_new/org/argouml/uml/ui/ActionSaveGraphics.java,178
TRUE,XmiReader,XmiReaderImpl,-1,2005-02-20 20:10:14+00:00,23865f3a2498a4058a8d4b1ad318dfe922df20da,Class,src_new/org/argouml/model/uml/XmiReader.java,35
TRUE,id,itemUid,-1,2005-02-16 21:06:48+00:00,a327587e243c0c931284bf441b88c8273a15349c,Attribute,src_new/org/argouml/uml/diagram/ui/FigEdgeModelElement.java,141
TRUE,figGroup,fg,-1,2005-02-10 21:28:40+00:00,ebf1005e0c0f3c099b6e64e82127f22dc384a89f,Variable,src_new/org/argouml/persistence/PGMLParser.java,842
FALSE,description,theDescription,-1,2005-02-10 21:28:40+00:00,ebf1005e0c0f3c099b6e64e82127f22dc384a89f,Parameter,src_new/org/argouml/persistence/ProgressEvent.java,67
FALSE,figEdge,figedge,0,2005-02-10 20:33:18+00:00,8981175e0bea4490b2bbc714aa88658ddbc162a2,Variable,src_new/org/argouml/uml/diagram/deployment/ui/FigComponent.java,269
TRUE,node,nodeOrComp,-1,2005-02-10 20:33:18+00:00,8981175e0bea4490b2bbc714aa88658ddbc162a2,Variable,src_new/org/argouml/uml/diagram/deployment/ui/FigComponentInstance.java,227
FALSE,figEdge,figedge,0,2005-02-10 20:33:18+00:00,8981175e0bea4490b2bbc714aa88658ddbc162a2,Variable,src_new/org/argouml/uml/diagram/deployment/ui/FigComponentInstance.java,249
FALSE,figEdge,figedge,0,2005-02-10 20:33:18+00:00,8981175e0bea4490b2bbc714aa88658ddbc162a2,Variable,src_new/org/argouml/uml/diagram/deployment/ui/FigMNodeInstance.java,232
FALSE,handle,o,-1,2005-02-09 18:49:20+00:00,7926b2e0536ce7b8854dca698dbb4dc87d8e71e7,Parameter,modules/cpp/src/org/argouml/language/cpp/generator/GeneratorCpp.java,2425
TRUE,parent,namespace,-1,2005-02-06 15:50:53+00:00,875e59a6499d0b87e2af879ee9fc34d78f316861,Parameter,src_new/org/argouml/ui/explorer/rules/GoNamespaceToDiagram.java,61
FALSE,visibilityTag,visTag,0,2005-02-05 21:36:55+00:00,23150e2eb7ea1995db81bda04e7f24ce182f32ed,Variable,modules/cpp/src/org/argouml/language/cpp/generator/GeneratorCpp.java,2328
FALSE,visibilityTag,visTag,0,2005-02-05 21:36:55+00:00,23150e2eb7ea1995db81bda04e7f24ce182f32ed,Variable,modules/cpp/src/org/argouml/language/cpp/generator/GeneratorCpp.java,2368
TRUE,weightAndPlaceClasses,placeNodes,-1,2005-02-02 18:38:09+00:00,a9a895c6ce2e0eef0f0b1958db31efb6efa53288,Method,src_new/org/argouml/uml/diagram/static_structure/layout/ClassdiagramLayouter.java,392
TRUE,dep,edge,-1,2005-02-02 18:38:09+00:00,a9a895c6ce2e0eef0f0b1958db31efb6efa53288,Variable,src_new/org/argouml/uml/diagram/static_structure/layout/ClassdiagramLayouter.java,203
TRUE,maptoAssocNodes,figParentEdges,-1,2005-02-02 18:38:09+00:00,a9a895c6ce2e0eef0f0b1958db31efb6efa53288,Variable,src_new/org/argouml/uml/diagram/static_structure/layout/ClassdiagramLayouter.java,181
TRUE,xOffset,rowHeight,-1,2005-02-02 18:38:09+00:00,a9a895c6ce2e0eef0f0b1958db31efb6efa53288,Variable,src_new/org/argouml/uml/diagram/static_structure/layout/ClassdiagramLayouter.java,496
TRUE,getRealRank,getEdgeOffset,-1,2005-02-02 18:38:09+00:00,a9a895c6ce2e0eef0f0b1958db31efb6efa53288,Method,src_new/org/argouml/uml/diagram/static_structure/layout/ClassdiagramNode.java,102
NOT RENAME,names,names,-1,2005-01-31 20:54:37+00:00,284015a18ba706dcada930da74a68b266a1f958d,Parameter,tests/org/argouml/model/uml/CheckNSUMLModelHelper.java,237
TRUE,ModelFacade,NSUMLModelFacade,-1,2005-01-30 20:48:48+00:00,60e6e25712db2142ff8405a48f8b48d969c1b4d2,Class,src_new/org/argouml/model/ModelFacade.java,146
TRUE,getAddOnlyChangeableKindToken,getAddOnly,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,200
TRUE,getAggregateAggregationKindToken,getAggregate,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,207
TRUE,getBranchPseudostateKindToken,getBranch,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,214
TRUE,getChangeableChangeableKindToken,getChangeable,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,221
TRUE,getClassifierScopeKindToken,getClassifier,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,228
TRUE,getCompositeAggregationKindToken,getComposite,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,235
TRUE,getConcurrentConcurrencyKindToken,getConcurrent,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,242
TRUE,getDeepHistoryPseudostateKindToken,getDeepHistory,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,249
TRUE,getForkPseudostateKindToken,getFork,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,256
TRUE,getFrozenChangeableKindToken,getFrozen,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,263
TRUE,getGuardedConcurrencyKindToken,getGuarded,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,270
TRUE,getInParameterDirectionKindToken,getInParameter,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,277
TRUE,getInitialPseudostateKindToken,getInitial,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,284
TRUE,getInOutParameterDirectionKindToken,getInOutParameter,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,291
TRUE,getInstanceScopeKindToken,getInstance,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,298
TRUE,getJoinPseudostateKindToken,getJoin,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,305
TRUE,getJunctionPseudostateKindToken,getJunction,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,312
TRUE,getM01MultiplicityToken,get01,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,319
TRUE,getM0NMultiplicityToken,get0N,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,326
TRUE,getM11MultiplicityToken,get11,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,333
TRUE,getM1NMultiplicityToken,get1N,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,340
TRUE,getNoneAggregationKindToken,getNone,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,347
TRUE,getOrderedOrderingKindToken,getOrdered,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,354
TRUE,getOutParameterDirectionKindToken,getOutParameter,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,361
TRUE,getPrivateVisibilityKindToken,getPrivate,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,368
TRUE,getProtectedVisibilityKindToken,getProtected,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,375
TRUE,getPublicVisibilityKindToken,getPublic,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,382
TRUE,getReturnParameterDirectionKindToken,getReturnParameter,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,389
TRUE,getSequentialConcurrencyKindToken,getSequential,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,396
TRUE,getShallowHistoryPseudostateKindToken,getShallowHistory,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,403
TRUE,getSortedOrderingKindToken,getSorted,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,410
TRUE,getUnorderedOrderingKindToken,getUnordered,0,2005-01-30 14:05:23+00:00,301155fe1c2fb45d99d635dcf3bd509b4a6c37e2,Method,src_new/org/argouml/model/ModelFacade.java,417
TRUE,dm,obj,-1,2005-01-30 09:29:34+00:00,71195d8e6ed325470933fe2cd63d5ce28240ed8b,Parameter,src_new/org/argouml/kernel/Project.java,1049
FALSE,child1,child,-1,2005-01-30 09:17:26+00:00,0c8d123c649cfa019a07d6d02122c2223f1be93c,Parameter,src_new/org/argouml/model/CoreFactory.java,460
FALSE,parent1,parent,-1,2005-01-30 09:17:26+00:00,0c8d123c649cfa019a07d6d02122c2223f1be93c,Parameter,src_new/org/argouml/model/CoreFactory.java,460
TRUE,index,clazz,-1,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/cognitive/checklist/CheckManager.java,111
TRUE,edgeClass,edgeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/activity/ui/SelectionActionState.java,216
TRUE,nodeClass,nodeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/activity/ui/SelectionActionState.java,217
TRUE,edgeClass,edgeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/collaboration/ui/SelectionClassifierRole.java,178
TRUE,nodeClass,nodeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/collaboration/ui/SelectionClassifierRole.java,179
TRUE,edgeClass,edgeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/deployment/ui/SelectionComponent.java,151
TRUE,nodeClass,nodeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/deployment/ui/SelectionComponent.java,152
TRUE,edgeClass,edgeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/deployment/ui/SelectionComponentInstance.java,149
TRUE,nodeClass,nodeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/deployment/ui/SelectionComponentInstance.java,150
TRUE,edgeClass,edgeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/deployment/ui/SelectionNode.java,148
TRUE,nodeClass,nodeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/deployment/ui/SelectionNode.java,149
TRUE,edgeClass,edgeType,0,2005-01-30 01:21:57+00:00,cf3022f741048e11cdb520e2ba8f0d8d092dbeb0,Variable,src_new/org/argouml/uml/diagram/deployment/ui/SelectionNodeInstance.java,148
