conceptRename?,oldName,newName,coRename,commitdate,commit,type,file,line
TRUE,handle,handleChain,0,2014-09-22 09:28:20+10:00,ddfde194c4baa9c11968079ed9471dab6b11d0f2,Method,ratpack-test/src/main/java/ratpack/test/handling/internal/DefaultRequestFixture.java,92
TRUE,handle,handleChain,0,2014-09-22 09:28:20+10:00,ddfde194c4baa9c11968079ed9471dab6b11d0f2,Method,ratpack-test/src/main/java/ratpack/test/handling/RequestFixture.java,105
TRUE,value,result,-1,2014-09-22 08:22:03+10:00,16306165a0d859b75d2719762ac098f683859016,Parameter,ratpack-core/src/main/java/ratpack/exec/Fulfillment.java,48
FALSE,success,onSuccess,-1,2014-09-22 08:22:03+10:00,16306165a0d859b75d2719762ac098f683859016,Method,ratpack-core/src/main/java/ratpack/exec/Fulfillment.java,42
TRUE,registry,backedRegistry,-1,2014-09-19 18:30:23+10:00,eacb93d84fbdedaabddfad9870ed2cdb9cbfea34,Method,ratpack-core/src/main/java/ratpack/registry/Registries.java,149
TRUE,handler,chain,0,2014-09-19 18:30:23+10:00,eacb93d84fbdedaabddfad9870ed2cdb9cbfea34,Method,ratpack-guice/src/main/java/ratpack/guice/Guice.java,174
TRUE,handler,chain,0,2014-09-19 18:30:23+10:00,eacb93d84fbdedaabddfad9870ed2cdb9cbfea34,Method,ratpack-guice/src/main/java/ratpack/guice/Guice.java,204
TRUE,fixture,requestFixture,1,2014-09-19 18:30:23+10:00,eacb93d84fbdedaabddfad9870ed2cdb9cbfea34,Variable,ratpack-test/src/main/java/ratpack/test/UnitTest.java,240
TRUE,fixture,requestFixture,1,2014-09-19 18:30:23+10:00,eacb93d84fbdedaabddfad9870ed2cdb9cbfea34,Variable,ratpack-test/src/main/java/ratpack/test/UnitTest.java,240
TRUE,launchConfigBuilder,launchConfig,-1,2014-09-19 18:30:23+10:00,eacb93d84fbdedaabddfad9870ed2cdb9cbfea34,Parameter,ratpack-test/src/main/java/ratpack/test/handling/internal/DefaultHandlingResult.java,72
TRUE,streamTransmitter,responseTransmitter,-1,2014-09-15 22:19:29+10:00,bbd742952761eb41ba5799431ea740ea33e714a7,Parameter,ratpack-core/src/main/java/ratpack/http/internal/DefaultResponse.java,61
TRUE,message,status,-1,2014-09-15 22:19:29+10:00,bbd742952761eb41ba5799431ea740ea33e714a7,Attribute,ratpack-core/src/main/java/ratpack/http/internal/DefaultStatus.java,24
TRUE,compressResponses,execControl,-1,2014-09-15 22:19:29+10:00,bbd742952761eb41ba5799431ea740ea33e714a7,Attribute,ratpack-core/src/main/java/ratpack/server/internal/NettyHandlerAdapter.java,99
TRUE,compressionMinSize,shouldCompress,-1,2014-09-15 22:19:29+10:00,bbd742952761eb41ba5799431ea740ea33e714a7,Attribute,ratpack-core/src/main/java/ratpack/server/internal/NettyHandlerAdapter.java,100
TRUE,committer,responseTransmitter,-1,2014-09-15 22:19:29+10:00,bbd742952761eb41ba5799431ea740ea33e714a7,Variable,ratpack-test/src/main/java/ratpack/test/handling/internal/DefaultHandlingResult.java,95
TRUE,execContext,responseStatus,-1,2014-09-15 22:19:29+10:00,bbd742952761eb41ba5799431ea740ea33e714a7,Parameter,ratpack-core/src/main/java/ratpack/file/internal/DefaultFileHttpTransmitter.java,59
TRUE,UTF_8_TEXT,PLAIN_TEXT_UTF8,-1,2014-09-14 21:54:01+10:00,c24fb40c035c49c8c9378925eb83539e29ba9a37,Attribute,ratpack-core/src/main/java/ratpack/http/internal/HttpHeaderConstants.java,47
TRUE,StreamReporter,MetricRegistryJsonMapper,-1,2014-09-11 16:00:06+01:00,cb97b7257f86213680f55f4909a22130683c39e1,Class,ratpack-codahale-metrics/src/main/java/ratpack/codahale/metrics/internal/StreamReporter.java,34
TRUE,throttle,buffer,0,2014-09-10 16:15:17+01:00,dc2c62a89535c5c7cca2700f44a5a88731c85ef9,Method,ratpack-core/src/main/java/ratpack/stream/Streams.java,106
TRUE,throttledSubscribers,bufferedSubscribers,0,2014-09-10 16:15:17+01:00,dc2c62a89535c5c7cca2700f44a5a88731c85ef9,Attribute,ratpack-core/src/main/java/ratpack/stream/internal/MulticastPublisher.java,30
TRUE,function,transformer,0,2014-09-07 09:09:01+10:00,e05cf98b0137bc998a1cfea7b0a7a5d449343253,Parameter,ratpack-core/src/main/java/ratpack/exec/PromiseOperations.java,26
TRUE,function,transformer,0,2014-09-07 09:09:01+10:00,e05cf98b0137bc998a1cfea7b0a7a5d449343253,Parameter,ratpack-core/src/main/java/ratpack/exec/PromiseOperations.java,28
TRUE,function,transformer,0,2014-09-07 09:09:01+10:00,e05cf98b0137bc998a1cfea7b0a7a5d449343253,Parameter,ratpack-core/src/main/java/ratpack/exec/internal/DefaultPromise.java,50
TRUE,function,transformer,0,2014-09-07 09:09:01+10:00,e05cf98b0137bc998a1cfea7b0a7a5d449343253,Parameter,ratpack-core/src/main/java/ratpack/exec/internal/DefaultPromise.java,55
TRUE,function,transformer,0,2014-09-07 09:09:01+10:00,e05cf98b0137bc998a1cfea7b0a7a5d449343253,Parameter,ratpack-core/src/main/java/ratpack/exec/internal/DefaultSuccessPromise.java,106
TRUE,function,transformer,0,2014-09-07 09:09:01+10:00,e05cf98b0137bc998a1cfea7b0a7a5d449343253,Parameter,ratpack-core/src/main/java/ratpack/exec/internal/DefaultSuccessPromise.java,121
TRUE,InternalServerThrowableWrapper,ThrowableHolder,-1,2014-09-06 21:13:36+10:00,8cca8fae9dd39ca241662dbdb2462fe0e4e60c9c,Class,ratpack-core/src/main/java/ratpack/handling/internal/InternalServerThrowableWrapper.java,19
TRUE,open,start,-1,2014-09-06 20:43:48+10:00,a257ebb1598d1826a4efd6cfee22228f7063d06f,Method,ratpack-core/src/main/java/ratpack/stream/internal/SubscriptionSupport.java,44
TRUE,waiting,waitingRequests,-1,2014-09-06 20:43:48+10:00,a257ebb1598d1826a4efd6cfee22228f7063d06f,Attribute,ratpack-core/src/main/java/ratpack/stream/internal/SubscriptionSupport.java,27
TRUE,downstreamSubscriber,subscriber,-1,2014-09-06 20:43:48+10:00,a257ebb1598d1826a4efd6cfee22228f7063d06f,Parameter,ratpack-core/src/main/java/ratpack/stream/internal/BufferingPublisher.java,56
TRUE,request,doRequest,-1,2014-09-06 10:19:25+10:00,707fdc38e0195ba4503b5dc28ab2ed4ab829a3c5,Method,ratpack-core/src/main/java/ratpack/stream/internal/BufferingPublisher.java,58
TRUE,CachingSupplierRegistryTestImpl,CachingBackedRegistryTestImpl,0,2014-09-04 15:55:15+03:00,7be8857d19feea74b8e3dac9e81178d803f04963,Class,ratpack-core/src/test/groovy/ratpack/registry/internal/CachingSupplierRegistryTestImpl.java,30
TRUE,CachingSupplierRegistry,CachingBackedRegistry,0,2014-09-04 15:55:15+03:00,7be8857d19feea74b8e3dac9e81178d803f04963,Class,ratpack-core/src/main/java/ratpack/registry/internal/CachingSupplierRegistry.java,45
TRUE,suppliersForTypeFunction,registryBacking,1,2014-09-04 15:55:15+03:00,7be8857d19feea74b8e3dac9e81178d803f04963,Parameter,ratpack-core/src/main/java/ratpack/registry/internal/CachingSupplierRegistry.java,53
TRUE,cast,instance,-1,2014-09-04 15:55:15+03:00,7be8857d19feea74b8e3dac9e81178d803f04963,Variable,ratpack-core/src/main/java/ratpack/registry/internal/CachingSupplierRegistry.java,190
TRUE,suppliersForTypeFunction,registryBacking,1,2014-09-04 15:55:15+03:00,7be8857d19feea74b8e3dac9e81178d803f04963,Attribute,ratpack-core/src/main/java/ratpack/registry/internal/CachingSupplierRegistry.java,51
TRUE,providers,suppliers,-1,2014-09-04 12:11:38+03:00,f28b00d87becbb3efb2721a8468f4dcbe4162115,Parameter,ratpack-guice/src/main/java/ratpack/guice/internal/InjectorBackedRegistry.java,139
TRUE,objectFactories,suppliers,-1,2014-09-04 12:11:38+03:00,f28b00d87becbb3efb2721a8468f4dcbe4162115,Parameter,ratpack-spring-boot/src/main/java/ratpack/spring/internal/SpringBackedRegistry.java,150
TRUE,transform,map,-1,2014-09-01 12:36:45+10:00,17340209bf6a9817d6c5abf2c59f9595bbbeadfc,Method,ratpack-core/src/main/java/ratpack/stream/Streams.java,60
TRUE,nettyResponse,headersResponse,-1,2014-08-31 21:13:51+10:00,39b0386b5f2e0004b874457f769af91854704b5a,Variable,ratpack-core/src/main/java/ratpack/server/internal/DefaultResponseTransmitter.java,78
FALSE,publisher,publish,-1,2014-08-31 21:13:51+10:00,39b0386b5f2e0004b874457f769af91854704b5a,Method,ratpack-core/src/main/java/ratpack/stream/Streams.java,44
TRUE,DefaultHttpResponseChunksRenderer,HttpResponseChunksRenderer,-1,2014-08-31 10:30:58+10:00,1f90bae4ed3718300c2fb9cce19d0c8deb72e618,Class,ratpack-core/src/main/java/ratpack/http/internal/DefaultHttpResponseChunksRenderer.java,26
TRUE,HttpResponseChunks,ResponseChunks,-1,2014-08-30 19:10:17+10:00,824e7b7d2e64a71adf88914f3bb6943aaea2864a,Class,ratpack-core/src/main/java/ratpack/http/stream/HttpResponseChunks.java,32
TRUE,execContext,execControl,0,2014-08-30 19:10:17+10:00,824e7b7d2e64a71adf88914f3bb6943aaea2864a,Parameter,ratpack-core/src/main/java/ratpack/http/Response.java,228
TRUE,execContext,execControl,0,2014-08-30 19:10:17+10:00,824e7b7d2e64a71adf88914f3bb6943aaea2864a,Parameter,ratpack-core/src/main/java/ratpack/http/internal/DefaultResponse.java,274
TRUE,buffer,throttle,-1,2014-08-30 19:10:17+10:00,824e7b7d2e64a71adf88914f3bb6943aaea2864a,Method,ratpack-core/src/main/java/ratpack/stream/Streams.java,87
TRUE,httpResponseChunks,chunks,-1,2014-08-30 19:10:17+10:00,824e7b7d2e64a71adf88914f3bb6943aaea2864a,Parameter,ratpack-core/src/main/java/ratpack/http/stream/internal/DefaultHttpResponseChunksRenderer.java,31
TRUE,launchConfig,execController,0,2014-08-30 11:12:49+10:00,1cc45906410f3770323072ca81a931c46fced5c6,Parameter,ratpack-test/src/main/java/ratpack/test/internal/BlockingHttpClient.java,81
TRUE,launchConfig,execController,0,2014-08-30 11:12:49+10:00,1cc45906410f3770323072ca81a931c46fced5c6,Attribute,ratpack-test/src/main/java/ratpack/test/internal/BlockingHttpClient.java,75
FALSE,HttpResponseChunkRenderer,HttpResponseChunksRenderer,0,2014-08-29 23:02:18+10:00,6fe06243011477d2748ffb3dfde188860c08c7e7,Class,ratpack-core/src/main/java/ratpack/stream/HttpResponseChunkRenderer.java,21
FALSE,DefaultHttpResponseChunkRenderer,DefaultHttpResponseChunksRenderer,0,2014-08-29 23:02:18+10:00,6fe06243011477d2748ffb3dfde188860c08c7e7,Class,ratpack-core/src/main/java/ratpack/stream/internal/DefaultHttpResponseChunkRenderer.java,26
UNKNOWN,object,t,-1,2014-08-29 23:02:18+10:00,6fe06243011477d2748ffb3dfde188860c08c7e7,Parameter,ratpack-core/src/main/java/ratpack/render/RendererSupport.java,91
UNKNOWN,object,httpResponseChunks,-1,2014-08-29 23:02:18+10:00,6fe06243011477d2748ffb3dfde188860c08c7e7,Parameter,ratpack-core/src/main/java/ratpack/stream/internal/DefaultHttpResponseChunkRenderer.java,29
TRUE,wrap,actionAction,-1,2014-08-29 11:28:25+10:00,a24c6956c646a4739332979cc2716e670ddfb6f1,Method,ratpack-core/src/main/java/ratpack/func/Actions.java,96
TRUE,requestConfigurer,defaultRequestConfig,-1,2014-08-29 09:40:18+10:00,37330381d2d6be3087f6731e1fa052b93d7fc34c,Parameter,ratpack-test/src/main/java/ratpack/test/http/internal/DefaultTestHttpClient.java,50
TRUE,receivedResponse,effectiveConfig,-1,2014-08-29 09:40:18+10:00,37330381d2d6be3087f6731e1fa052b93d7fc34c,Variable,ratpack-test/src/main/java/ratpack/test/http/internal/DefaultTestHttpClient.java,241
TRUE,hostHeader,headers,-1,2014-08-24 21:57:41-04:00,6243a3c30ee5ef7d997c2744796cffac523cb027,Variable,ratpack-core/src/main/java/ratpack/server/internal/DefaultPublicAddress.java,105
TRUE,uriScheme,scheme,0,2014-08-24 16:04:52-04:00,bc935963badbb69b0c1dd6252211d439f8c5af09,Parameter,ratpack-core/src/main/java/ratpack/server/internal/DefaultPublicAddress.java,33
TRUE,uriScheme,scheme,0,2014-08-24 16:04:52-04:00,bc935963badbb69b0c1dd6252211d439f8c5af09,Attribute,ratpack-core/src/main/java/ratpack/server/internal/DefaultPublicAddress.java,31
TRUE,uri,rawUri,-1,2014-08-24 13:48:32-04:00,f38c45b872a0df99d603df3bf83e8e1e57d12514,Parameter,ratpack-core/src/main/java/ratpack/http/internal/DefaultRequest.java,60
TRUE,reloadable,development,0,2014-08-17 20:03:01-05:00,4e6cd079952391d5b8ff4b396b4ebadc20e0a849,Parameter,ratpack-core/src/main/java/ratpack/launch/LaunchConfigBuilder.java,156
TRUE,reloadable,development,0,2014-08-17 20:03:01-05:00,4e6cd079952391d5b8ff4b396b4ebadc20e0a849,Method,ratpack-core/src/main/java/ratpack/launch/LaunchConfigBuilder.java,147
TRUE,reloadable,development,0,2014-08-17 20:03:01-05:00,4e6cd079952391d5b8ff4b396b4ebadc20e0a849,Attribute,ratpack-core/src/main/java/ratpack/launch/LaunchConfigBuilder.java,67
TRUE,reloadable,development,0,2014-08-17 20:03:01-05:00,4e6cd079952391d5b8ff4b396b4ebadc20e0a849,Parameter,ratpack-core/src/main/java/ratpack/launch/internal/DefaultLaunchConfig.java,59
TRUE,isReloadable,isDevelopment,0,2014-08-17 20:03:01-05:00,4e6cd079952391d5b8ff4b396b4ebadc20e0a849,Method,ratpack-core/src/main/java/ratpack/launch/internal/DefaultLaunchConfig.java,104
TRUE,reloadable,development,0,2014-08-17 20:03:01-05:00,4e6cd079952391d5b8ff4b396b4ebadc20e0a849,Attribute,ratpack-core/src/main/java/ratpack/launch/internal/DefaultLaunchConfig.java,44
TRUE,isReloadable,isDevelopment,0,2014-08-17 20:03:01-05:00,4e6cd079952391d5b8ff4b396b4ebadc20e0a849,Method,ratpack-core/src/main/java/ratpack/launch/internal/DelegatingLaunchConfig.java,62
TRUE,reloadable,development,0,2014-08-17 20:03:01-05:00,4e6cd079952391d5b8ff4b396b4ebadc20e0a849,Variable,ratpack-core/src/main/java/ratpack/launch/internal/LaunchConfigsInternal.java,136
TRUE,RELOADABLE,DEVELOPMENT,0,2014-08-17 20:03:01-05:00,4e6cd079952391d5b8ff4b396b4ebadc20e0a849,Attribute,ratpack-core/src/main/java/ratpack/launch/LaunchConfigs.java,210
TRUE,isReloadable,isDevelopment,0,2014-08-17 20:03:01-05:00,4e6cd079952391d5b8ff4b396b4ebadc20e0a849,Method,ratpack-core/src/main/java/ratpack/launch/LaunchConfig.java,97
TRUE,body,byteBufAllocator,0,2014-08-15 10:11:23+10:00,e65870a0e16d4e75758ca3b7e002a4d823fbfd94,Parameter,ratpack-core/src/main/java/ratpack/http/client/internal/RequestSpecBacking.java,40
TRUE,body,byteBufAllocator,0,2014-08-15 10:11:23+10:00,e65870a0e16d4e75758ca3b7e002a4d823fbfd94,Attribute,ratpack-core/src/main/java/ratpack/http/client/internal/RequestSpecBacking.java,35
TRUE,SetMethod,FinalRequestConfig,-1,2014-08-01 06:49:29-05:00,24f6c2c5b8b6fe6c4f1c1398a00db5200808d8a5,Class,ratpack-groovy-test/src/main/java/ratpack/groovy/test/internal/DefaultTestHttpClient.java,237
TRUE,getThrowable,getException,0,2014-08-12 20:36:39-04:00,1d866c76198e89ce94183b08e6271c9b0fd648a4,Method,ratpack-test/src/main/java/ratpack/test/handling/internal/DefaultHandlingResult.java,206
TRUE,getThrowable,getException,0,2014-08-12 20:36:39-04:00,1d866c76198e89ce94183b08e6271c9b0fd648a4,Method,ratpack-test/src/main/java/ratpack/test/handling/HandlingResult.java,68
TRUE,exception,throwable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Parameter,ratpack-core/src/main/java/ratpack/error/DebugErrorHandler.java,43
TRUE,exception,throwable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Parameter,ratpack-core/src/main/java/ratpack/error/internal/DefaultServerErrorHandler.java,28
TRUE,exception,throwable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Parameter,ratpack-core/src/main/java/ratpack/handling/internal/DefaultContext.java,356
TRUE,handleErrorHandlerException,handleErrorHandlerThrowable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Method,ratpack-core/src/main/java/ratpack/handling/internal/DefaultContext.java,376
TRUE,handledException,handledThrowable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Variable,ratpack-core/src/main/java/ratpack/handling/internal/DefaultContext.java,361
TRUE,unwrappedException,unwrappedThrowable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Variable,ratpack-core/src/main/java/ratpack/handling/internal/DefaultContext.java,362
TRUE,originalExceptionMessage,originalThrowableMessage,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Variable,ratpack-core/src/main/java/ratpack/handling/internal/DefaultContext.java,378
TRUE,handlerExceptionMessage,handlerThrowableMessage,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Variable,ratpack-core/src/main/java/ratpack/handling/internal/DefaultContext.java,388
TRUE,errorHandlerException,errorHandlerThrowable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Parameter,ratpack-core/src/main/java/ratpack/handling/internal/DefaultContext.java,376
TRUE,exception,throwable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Parameter,ratpack-groovy/src/main/java/ratpack/groovy/handling/internal/DefaultGroovyContext.java,173
TRUE,exception,throwable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Parameter,ratpack-groovy/src/main/java/ratpack/groovy/templating/internal/ExceptionToTemplateModel.java,29
TRUE,exception,throwable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Parameter,ratpack-groovy/src/main/java/ratpack/groovy/templating/internal/ExceptionToTemplateModel.java,56
TRUE,exception,throwable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Parameter,ratpack-groovy/src/main/java/ratpack/groovy/templating/internal/TemplateRenderingServerErrorHandler.java,42
TRUE,exception,throwable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Variable,ratpack-test/src/main/java/ratpack/test/handling/internal/DefaultHandlingResult.java,133
TRUE,exception,throwable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Parameter,ratpack-core/src/main/java/ratpack/error/ServerErrorHandler.java,42
TRUE,exception,throwable,0,2014-08-12 09:07:56-04:00,e9dc7497dd8d099d51bc7f2db12838ffac914cbf,Parameter,ratpack-core/src/main/java/ratpack/handling/Context.java,352
TRUE,chunk,value,-1,2014-08-11 17:26:28+01:00,29500cafa5b524b2f0291eefe3aa5737ec76d14f,Parameter,ratpack-core/src/main/java/ratpack/stream/HttpResponseChunk.java,29
TRUE,response,nettyResponse,-1,2014-08-11 10:00:08+10:00,0be37a1da339359c6f701e2d1933c6bfa289e042,Variable,ratpack-core/src/main/java/ratpack/server/internal/DefaultResponseTransmitter.java,61
TRUE,httpHeaders,nettyHeaders,-1,2014-08-11 09:25:10+10:00,42e06c7d432a2983dc6fbc1a79b8d5f728626a6e,Variable,ratpack-core/src/main/java/ratpack/server/internal/NettyHandlerAdapter.java,157
TRUE,wrapper,responseTransmitterWrapper,-1,2014-08-11 09:25:10+10:00,42e06c7d432a2983dc6fbc1a79b8d5f728626a6e,Variable,ratpack-core/src/main/java/ratpack/server/internal/NettyHandlerAdapter.java,219
TRUE,Execution,ExecutionBacking,0,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Class,ratpack-core/src/main/java/ratpack/exec/internal/DefaultExecController.java,235
TRUE,execution,executionProvider,1,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Parameter,ratpack-core/src/main/java/ratpack/exec/internal/DefaultPromise.java,32
TRUE,execution,executionProvider,1,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Attribute,ratpack-core/src/main/java/ratpack/exec/internal/DefaultPromise.java,30
TRUE,executionFactory,executionProvider,2,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Parameter,ratpack-core/src/main/java/ratpack/exec/internal/DefaultSuccessPromise.java,40
TRUE,execution,executionBacking,0,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Variable,ratpack-core/src/main/java/ratpack/exec/internal/DefaultSuccessPromise.java,49
TRUE,executionFactory,executionProvider,2,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Attribute,ratpack-core/src/main/java/ratpack/exec/internal/DefaultSuccessPromise.java,35
TRUE,action,continuation,3,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Parameter,ratpack-groovy/src/main/java/ratpack/groovy/handling/internal/DefaultGroovyContext.java,87
TRUE,addExecInterceptor,addInterceptor,4,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Method,ratpack-groovy/src/main/java/ratpack/groovy/handling/internal/DefaultGroovyContext.java,86
FALSE,execController,execControl,-1,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Parameter,ratpack-guice/src/main/java/ratpack/guice/internal/DefaultRatpackModule.java,65
TRUE,errorHandler,onError,-1,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Attribute,ratpack-core/src/main/java/ratpack/exec/internal/DefaultExecController.java,240
TRUE,operation,blockingOperation,-1,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Parameter,ratpack-core/src/main/java/ratpack/exec/internal/DefaultExecController.java,258
TRUE,addExecInterceptor,addInterceptor,4,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Method,ratpack-core/src/main/java/ratpack/handling/Context.java,902
TRUE,action,continuation,3,2014-08-10 22:41:52+10:00,d85ef2369e55ada3ad004193247fd7c33d6d786c,Parameter,ratpack-core/src/main/java/ratpack/handling/Context.java,902
TRUE,MulticastFirehosePublisher,MulticastPublisher,-1,2014-08-09 14:04:38+01:00,b7ad75d07d2173b7e266aba982ed41fa7179468a,Class,ratpack-core/src/main/java/ratpack/stream/MulticastFirehosePublisher.java,26
TRUE,WebSocketReporter,StreamReporter,-1,2014-08-03 18:36:18+01:00,a90d20728aee4da76d0517aea12b21c7f272fded,Class,ratpack-codahale-metrics/src/main/java/ratpack/codahale/metrics/internal/WebSocketReporter.java,34
TRUE,ChunkedResponseTransmitter,HttpResponseChunkRenderer,-1,2014-07-31 16:42:15+01:00,cd693888105211208f17cba360b52eccef4c1eb3,Class,ratpack-core/src/main/java/ratpack/http/internal/ChunkedResponseTransmitter.java,22
TRUE,ServerSentEventTransmitter,ServerSentEventsRenderer,-1,2014-07-31 16:42:15+01:00,cd693888105211208f17cba360b52eccef4c1eb3,Class,ratpack-core/src/main/java/ratpack/http/internal/ServerSentEventTransmitter.java,22
TRUE,sendServerSentEventStream,sendStream,0,2014-07-31 16:42:15+01:00,cd693888105211208f17cba360b52eccef4c1eb3,Method,ratpack-core/src/main/java/ratpack/http/internal/DefaultResponse.java,238
TRUE,serverSentEventTransmitter,streamTransmitter,-1,2014-07-31 16:42:15+01:00,cd693888105211208f17cba360b52eccef4c1eb3,Variable,ratpack-test/src/main/java/ratpack/test/handling/internal/DefaultHandlingResult.java,78
TRUE,sendServerSentEventStream,sendStream,0,2014-07-31 16:42:15+01:00,cd693888105211208f17cba360b52eccef4c1eb3,Method,ratpack-core/src/main/java/ratpack/http/Response.java,223
TRUE,handler,action,0,2014-07-14 12:18:26+10:00,71e5c96214fdb8c59b8b96e1ab73ce2b773e8467,Parameter,ratpack-core/src/main/java/ratpack/handling/ChainAction.java,194
TRUE,handler,action,0,2014-07-14 12:18:26+10:00,71e5c96214fdb8c59b8b96e1ab73ce2b773e8467,Parameter,ratpack-core/src/main/java/ratpack/handling/internal/DefaultChain.java,99
TRUE,handler,closure,-1,2014-07-14 12:18:26+10:00,71e5c96214fdb8c59b8b96e1ab73ce2b773e8467,Parameter,ratpack-groovy/src/main/java/ratpack/groovy/handling/GroovyChainAction.java,230
TRUE,handler,action,0,2014-07-14 12:18:26+10:00,71e5c96214fdb8c59b8b96e1ab73ce2b773e8467,Parameter,ratpack-groovy/src/main/java/ratpack/groovy/handling/GroovyChainAction.java,235
TRUE,handler,action,0,2014-07-14 12:18:26+10:00,71e5c96214fdb8c59b8b96e1ab73ce2b773e8467,Parameter,ratpack-groovy/src/main/java/ratpack/groovy/handling/internal/DefaultGroovyChain.java,160
TRUE,handler,action,0,2014-07-14 12:18:26+10:00,71e5c96214fdb8c59b8b96e1ab73ce2b773e8467,Parameter,ratpack-core/src/main/java/ratpack/handling/Chain.java,288
TRUE,handler,action,0,2014-07-14 12:18:26+10:00,71e5c96214fdb8c59b8b96e1ab73ce2b773e8467,Parameter,ratpack-groovy/src/main/java/ratpack/groovy/handling/GroovyChain.java,211
TRUE,joinExecutionEnd,completeStreamExecution,-1,2014-07-13 18:48:54+01:00,d9086d8f535226113f5b71c68bd0cab6b137f827,Method,ratpack-core/src/main/java/ratpack/exec/internal/DefaultExecController.java,300
TRUE,continueExecutionAndWait,streamExecution,-1,2014-07-13 18:48:54+01:00,d9086d8f535226113f5b71c68bd0cab6b137f827,Method,ratpack-core/src/main/java/ratpack/exec/internal/DefaultExecController.java,306
TRUE,DefaultHttpUriBuilder,HttpUrlSpecBacking,0,2014-07-12 22:35:20+01:00,12fb5a9f3bb7a55e815180cebd7cdefcdd700151,Class,ratpack-core/src/main/java/ratpack/http/internal/DefaultHttpUriBuilder.java,36
TRUE,HttpUriBuilder,HttpUrlSpec,0,2014-07-12 22:35:20+01:00,12fb5a9f3bb7a55e815180cebd7cdefcdd700151,Class,ratpack-core/src/main/java/ratpack/http/HttpUriBuilder.java,24
TRUE,build,getURL,1,2014-07-12 22:35:20+01:00,12fb5a9f3bb7a55e815180cebd7cdefcdd700151,Method,ratpack-core/src/main/java/ratpack/http/internal/DefaultHttpUriBuilder.java,160
TRUE,build,getURL,1,2014-07-12 22:35:20+01:00,12fb5a9f3bb7a55e815180cebd7cdefcdd700151,Method,ratpack-core/src/main/java/ratpack/http/HttpUriBuilder.java,42
TRUE,subscribe,stream,2,2014-06-12 10:40:15+01:00,0f6c744ba6d24d3f4c6484d4b46a93c0f01763e2,Method,ratpack-core/src/main/java/ratpack/exec/internal/DefaultExecController.java,187
TRUE,subscribe,stream,2,2014-06-12 10:40:15+01:00,0f6c744ba6d24d3f4c6484d4b46a93c0f01763e2,Method,ratpack-core/src/main/java/ratpack/exec/internal/DefaultExecController.java,272
TRUE,subscribe,stream,2,2014-06-12 10:40:15+01:00,0f6c744ba6d24d3f4c6484d4b46a93c0f01763e2,Method,ratpack-groovy/src/main/java/ratpack/groovy/handling/internal/DefaultGroovyContext.java,206
TRUE,subscribe,stream,2,2014-06-12 10:40:15+01:00,0f6c744ba6d24d3f4c6484d4b46a93c0f01763e2,Method,ratpack-core/src/main/java/ratpack/exec/ExecControl.java,183
